,id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
44,7032551,Innie Outie,Recommended Route,A challenging lollipop in the mid-valley with significant climbs that reward with ripping descents.,black,4.0,9,crested_butte,https://www.mtbproject.com/trail/7032551/innie-outie,https://cdn2.apstatic.com/photos/mtb/7009880_sqsmall_1554831942.jpg,https://cdn2.apstatic.com/photos/mtb/7009880_small_1554831942.jpg,https://cdn2.apstatic.com/photos/mtb/7009880_smallMed_1554831942.jpg,https://cdn2.apstatic.com/photos/mtb/7009880_medium_1554831942.jpg,20.2,2310,-2310,8045,6282,-107.1552,39.3994,All Clear,Dry,2020-07-15 12:25:37
45,7017214,Monarch Crest to Agate Creek Loop,Recommended Route,A long dirt road climb to access the classic Monarch Crest Trail and a great technical descent.,black,3.8,8,crested_butte,https://www.mtbproject.com/trail/7017214/monarch-crest-to-agate-creek-loop,https://cdn2.apstatic.com/photos/mtb/7013256_sqsmall_1554845579.jpg,https://cdn2.apstatic.com/photos/mtb/7013256_small_1554845579.jpg,https://cdn2.apstatic.com/photos/mtb/7013256_smallMed_1554845579.jpg,https://cdn2.apstatic.com/photos/mtb/7013256_medium_1554845579.jpg,36.6,4432,-4417,11962,8573,-106.3838,38.4383,Minor Issues,"Mostly Dry, Fallen Trees: Couple of snowbanks on the actual Crest (stay on trail!) at Greens Creek junction (this can change with a bit of wind).",2020-06-22 20:11:14
46,4922658,Sugarloaf Lollipop,Recommended Route,A lung-busting climb to a stellar descent.,black,4.0,8,crested_butte,https://www.mtbproject.com/trail/4922658/sugarloaf-lollipop,https://cdn2.apstatic.com/photos/mtb/7014017_sqsmall_1554846651.jpg,https://cdn2.apstatic.com/photos/mtb/7014017_small_1554846651.jpg,https://cdn2.apstatic.com/photos/mtb/7014017_smallMed_1554846651.jpg,https://cdn2.apstatic.com/photos/mtb/7014017_medium_1554846651.jpg,9.7,1283,-1283,11156,9895,-106.4318,39.2778,Minor Issues,"Mostly Dry, Some Mud, Fallen Trees",2020-07-04 14:34:08
47,5880099,CT - Camp Hale to Holy Cross Wilderness,Recommended Route,XC ride on the Colorado Trail from Camp Hale via Tennessee Pass to Holy Cross Wilderness boundary.,black,4.0,7,crested_butte,https://www.mtbproject.com/trail/5880099/ct-camp-hale-to-holy-cross-wilderness,https://cdn2.apstatic.com/photos/mtb/5881035_sqsmall_1554389649.jpg,https://cdn2.apstatic.com/photos/mtb/5881035_small_1554389649.jpg,https://cdn2.apstatic.com/photos/mtb/5881035_smallMed_1554389649.jpg,https://cdn2.apstatic.com/photos/mtb/5881035_medium_1554389649.jpg,27.3,2659,-2659,10917,9333,-106.3012,39.4242,All Clear,Dry,2020-07-15 14:50:18
48,7027033,Hwy 285/Mears Junction - CR 47YY/Silver Creek Rd - Rainbow Trail Loop,Recommended Route,"Another option to enjoy this section of the Rainbow Trail, after an easy ride up the road.",black,4.0,6,crested_butte,https://www.mtbproject.com/trail/7027033/hwy-285mears-junction-cr-47yysilver-creek-rd-rainbow-trail-loop,https://cdn2.apstatic.com/photos/mtb/4170008_sqsmall_1554326696.jpg,https://cdn2.apstatic.com/photos/mtb/4170008_small_1554326696.jpg,https://cdn2.apstatic.com/photos/mtb/4170008_smallMed_1554326696.jpg,https://cdn2.apstatic.com/photos/mtb/4170008_medium_1554326696.jpg,19.6,1437,-1396,9502,8442,-106.1052,38.4449,All Clear,"Dry, Fallen Trees",2020-05-17 07:16:01
49,7017863,Crane Park to Camp Hale Loop,Recommended Route,"A fantastic, singletrack loop ride from the Tennessee Pass area to Camp Hale.",blueBlack,4.0,5,crested_butte,https://www.mtbproject.com/trail/7017863/crane-park-to-camp-hale-loop,https://cdn2.apstatic.com/photos/mtb/7014551_sqsmall_1554847705.jpg,https://cdn2.apstatic.com/photos/mtb/7014551_small_1554847705.jpg,https://cdn2.apstatic.com/photos/mtb/7014551_smallMed_1554847705.jpg,https://cdn2.apstatic.com/photos/mtb/7014551_medium_1554847705.jpg,23.0,1850,-1850,10503,9336,-106.3333,39.3472,All Clear,Some Mud,2020-06-15 09:18:27
50,7016876,Aberdeen Loop,Recommended Route,"A longer, more remote, experience out at Hartman Rocks.",blueBlack,3.7,10,crested_butte,https://www.mtbproject.com/trail/7016876/aberdeen-loop,https://cdn2.apstatic.com/photos/mtb/7011587_sqsmall_1554839947.jpg,https://cdn2.apstatic.com/photos/mtb/7011587_small_1554839947.jpg,https://cdn2.apstatic.com/photos/mtb/7011587_smallMed_1554839947.jpg,https://cdn2.apstatic.com/photos/mtb/7011587_medium_1554839947.jpg,16.7,1977,-1976,8688,7885,-106.9434,38.4647,All Clear,Dry,2020-07-18 11:54:51
51,6569632,Pipeline to Twin Lakes Loop,Recommended Route,A great loop on the Colorado Trail including the Collegiate West section around Twin Lakes.,black,3.7,9,crested_butte,https://www.mtbproject.com/trail/6569632/pipeline-to-twin-lakes-loop,https://cdn2.apstatic.com/photos/mtb/7022271_sqsmall_1554930320.jpg,https://cdn2.apstatic.com/photos/mtb/7022271_small_1554930320.jpg,https://cdn2.apstatic.com/photos/mtb/7022271_smallMed_1554930320.jpg,https://cdn2.apstatic.com/photos/mtb/7022271_medium_1554930320.jpg,32.4,2808,-2808,10607,9210,-106.3751,39.1896,Unknown,,1970-01-01 00:00:00
52,7018410,Canyon Creek Megacalorie,Recommended Route,"If the normal Canyon Creek Trail loop isn't hard enough, this point-to-point option is for you.",black,4.0,1,crested_butte,https://www.mtbproject.com/trail/7018410/canyon-creek-megacalorie,https://cdn2.apstatic.com/photos/mtb/7010324_sqsmall_1554836528.jpg,https://cdn2.apstatic.com/photos/mtb/7010324_small_1554836528.jpg,https://cdn2.apstatic.com/photos/mtb/7010324_smallMed_1554836528.jpg,https://cdn2.apstatic.com/photos/mtb/7010324_medium_1554836528.jpg,25.7,4203,-4344,12555,9249,-106.2914,38.7101,Bad / Closed,Snowy: Snow and large Snow Banks until late June probably.,2020-05-17 07:59:27
53,7048293,Crossroads Trails: Hotchkiss Colorado Recreation Center and Highschool,Recommended Route,These trails have a combination of smooth flowing singletrack that range from green to black with built in features.,blue,4.0,1,crested_butte,https://www.mtbproject.com/trail/7048293/crossroads-trails-hotchkiss-colorado-recreation-center-and-highschool,https://cdn2.apstatic.com/photos/mtb/7031859_sqsmall_1562686423.jpg,https://cdn2.apstatic.com/photos/mtb/7031859_small_1562686423.jpg,https://cdn2.apstatic.com/photos/mtb/7031859_smallMed_1562686423.jpg,https://cdn2.apstatic.com/photos/mtb/7031859_medium_1562686423.jpg,7.8,533,-532,5566,5437,-107.6938,38.7898,Unknown,,1970-01-01 00:00:00
54,7023857,Aspen Fat Bike Loop,Recommended Route,"Winter-only loop (and sub-loops) combines groomed singletrack, nordic trails, and some plowed paths near downtown Aspen.",blue,4.0,1,crested_butte,https://www.mtbproject.com/trail/7023857/aspen-fat-bike-loop,https://cdn2.apstatic.com/photos/mtb/3482110_sqsmall_1554240504.jpg,https://cdn2.apstatic.com/photos/mtb/3482110_small_1554240504.jpg,https://cdn2.apstatic.com/photos/mtb/3482110_smallMed_1554240504.jpg,https://cdn2.apstatic.com/photos/mtb/3482110_medium_1554240504.jpg,6.1,430,-366,8021,7800,-106.8436,39.2037,All Clear,Dry - Badass,2020-07-17 21:15:55
55,7029147,Raggeds Shuttle,Recommended Route,A classic backcountry adventure route with stunning scenery and challenging terrain.,black,3.8,4,crested_butte,https://www.mtbproject.com/trail/7029147/raggeds-shuttle,https://cdn2.apstatic.com/photos/mtb/7020377_sqsmall_1554927083.jpg,https://cdn2.apstatic.com/photos/mtb/7020377_small_1554927083.jpg,https://cdn2.apstatic.com/photos/mtb/7020377_smallMed_1554927083.jpg,https://cdn2.apstatic.com/photos/mtb/7020377_medium_1554927083.jpg,20.2,2445,-4439,9635,6774,-107.285,39.1287,Unknown,,1970-01-01 00:00:00
56,7029915,Evans Loop,Recommended Route,An easy loop that is fun for the whole family.,green,3.5,8,crested_butte,https://www.mtbproject.com/trail/7029915/evans-loop,https://cdn2.apstatic.com/photos/mtb/7020928_sqsmall_1554928094.jpg,https://cdn2.apstatic.com/photos/mtb/7020928_small_1554928094.jpg,https://cdn2.apstatic.com/photos/mtb/7020928_smallMed_1554928094.jpg,https://cdn2.apstatic.com/photos/mtb/7020928_medium_1554928094.jpg,2.8,212,-211,8290,8078,-106.9629,38.4885,All Clear,Dry,2020-07-06 19:00:36
57,7036239,MJ Loop,Recommended Route,"A great 75-minute ride on the lower part of the mountain. A rolling climb and a lot of fast, flowing singletrack.",blue,3.6,5,crested_butte,https://www.mtbproject.com/trail/7036239/mj-loop,https://cdn2.apstatic.com/photos/mtb/7025413_sqsmall_1555002858.jpg,https://cdn2.apstatic.com/photos/mtb/7025413_small_1555002858.jpg,https://cdn2.apstatic.com/photos/mtb/7025413_smallMed_1555002858.jpg,https://cdn2.apstatic.com/photos/mtb/7025413_medium_1555002858.jpg,6.4,763,-761,6186,5688,-107.5868,38.8708,Unknown,,1970-01-01 00:00:00
58,7003704,Dennis Weaver Memorial Park,Recommended Route,A simple set of singletrack loops that provide a great cool-down after riding the other RAT trails.,blue,3.6,5,crested_butte,https://www.mtbproject.com/trail/7003704/dennis-weaver-memorial-park,https://cdn2.apstatic.com/photos/mtb/7002590_sqsmall_1554403289.jpg,https://cdn2.apstatic.com/photos/mtb/7002590_small_1554403289.jpg,https://cdn2.apstatic.com/photos/mtb/7002590_smallMed_1554403289.jpg,https://cdn2.apstatic.com/photos/mtb/7002590_medium_1554403289.jpg,3.1,291,-303,7164,6952,-107.7472,38.168,All Clear,Mostly Dry,2020-04-27 12:19:21
59,7018691,Eagle Backcountry Tour,Recommended Route,An amazing dirt road tour of Eagle's backcountry.,blueBlack,3.5,4,crested_butte,https://www.mtbproject.com/trail/7018691/eagle-backcountry-tour,https://cdn2.apstatic.com/photos/mtb/7013401_sqsmall_1554845751.jpg,https://cdn2.apstatic.com/photos/mtb/7013401_small_1554845751.jpg,https://cdn2.apstatic.com/photos/mtb/7013401_smallMed_1554845751.jpg,https://cdn2.apstatic.com/photos/mtb/7013401_medium_1554845751.jpg,66.2,8463,-8460,11129,6608,-106.831,39.64,Unknown,,1970-01-01 00:00:00
60,7038420,Coal Creek to Thompson Link Up,Recommended Route,A real deal backcountry loop that samples some of the best trails in the Coal Creek and Thompson Divide area.,black,2.7,6,crested_butte,https://www.mtbproject.com/trail/7038420/coal-creek-to-thompson-link-up,https://cdn2.apstatic.com/photos/mtb/7010853_sqsmall_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_small_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_smallMed_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_medium_1554838574.jpg,24.2,4313,-4303,10056,7684,-107.303,39.1987,All Clear,,2020-07-14 22:56:29
61,7048683,Tour of Babbish,Recommended Route,Glorious riding through old growth aspen forest.,blueBlack,3.5,2,crested_butte,https://www.mtbproject.com/trail/7048683/tour-of-babbish,https://cdn2.apstatic.com/photos/mtb/7031911_sqsmall_1562883826.jpg,https://cdn2.apstatic.com/photos/mtb/7031911_small_1562883826.jpg,https://cdn2.apstatic.com/photos/mtb/7031911_smallMed_1562883826.jpg,https://cdn2.apstatic.com/photos/mtb/7031911_medium_1562883826.jpg,6.9,1140,-1139,9123,8163,-107.341,39.4013,Unknown,,1970-01-01 00:00:00
62,5770072,Cerro Summit Trail System,Recommended Route,A nice little trail system right off of Highway 50 at Cerro Summit.,blue,3.3,3,crested_butte,https://www.mtbproject.com/trail/5770072/cerro-summit-trail-system,https://cdn2.apstatic.com/photos/mtb/5775672_sqsmall_1554389203.jpg,https://cdn2.apstatic.com/photos/mtb/5775672_small_1554389203.jpg,https://cdn2.apstatic.com/photos/mtb/5775672_smallMed_1554389203.jpg,https://cdn2.apstatic.com/photos/mtb/5775672_medium_1554389203.jpg,1.6,108,-139,7969,7876,-107.6404,38.444,Unknown,,1970-01-01 00:00:00
63,5552228,Montrose Big Loop,Recommended Route,"A big loop with 10 miles of downhill singletrack, rideable from Montrose.",black,3.0,3,crested_butte,https://www.mtbproject.com/trail/5552228/montrose-big-loop,https://cdn2.apstatic.com/photos/mtb/5630476_sqsmall_1554331485.jpg,https://cdn2.apstatic.com/photos/mtb/5630476_small_1554331485.jpg,https://cdn2.apstatic.com/photos/mtb/5630476_smallMed_1554331485.jpg,https://cdn2.apstatic.com/photos/mtb/5630476_medium_1554331485.jpg,28.3,1801,-1809,6937,5533,-107.872,38.4826,Unknown,,1970-01-01 00:00:00
64,7050405,Red Hill Sampler,Recommended Route,Very fun network but the climb up could be easier!,black,3.0,2,crested_butte,https://www.mtbproject.com/trail/7050405/red-hill-sampler,https://cdn2.apstatic.com/photos/mtb/4104587_sqsmall_1554326542.jpg,https://cdn2.apstatic.com/photos/mtb/4104587_small_1554326542.jpg,https://cdn2.apstatic.com/photos/mtb/4104587_smallMed_1554326542.jpg,https://cdn2.apstatic.com/photos/mtb/4104587_medium_1554326542.jpg,13.7,1734,-1729,6940,6144,-107.2203,39.4159,Bad / Closed,Looks like the parking area is closed,2020-05-31 08:43:32
65,7018566,Lake Ridge Loop,Recommended Route,This creates a great loop in the Thompson Divide area with beautiful views and low car traffic.,black,3.0,2,crested_butte,https://www.mtbproject.com/trail/7018566/lake-ridge-loop,https://cdn2.apstatic.com/photos/mtb/7010853_sqsmall_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_small_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_smallMed_1554838574.jpg,https://cdn2.apstatic.com/photos/mtb/7010853_medium_1554838574.jpg,11.0,2265,-2289,9493,7272,-107.2757,39.3059,Unknown,,1970-01-01 00:00:00
66,7048002,Signal Peak Loop,Recommended Route,Longer ride which includes most of the singletrack trails in the Signal Peak area.,black,3.0,1,crested_butte,https://www.mtbproject.com/trail/7048002/signal-peak-loop,https://cdn2.apstatic.com/photos/mtb/5686312_sqsmall_1554331704.jpg,https://cdn2.apstatic.com/photos/mtb/5686312_small_1554331704.jpg,https://cdn2.apstatic.com/photos/mtb/5686312_smallMed_1554331704.jpg,https://cdn2.apstatic.com/photos/mtb/5686312_medium_1554331704.jpg,21.8,1955,-1944,9015,7743,-106.9152,38.5487,Minor Issues,,2020-07-04 14:20:42
67,7037972,Fisher Creek Loop,Recommended Route,"A smooth, steep climb to a ripping old doubletrack road that's slowly turning into singletrack.",black,3.0,1,crested_butte,https://www.mtbproject.com/trail/7037972/fisher-creek-loop,https://cdn2.apstatic.com/photos/mtb/7025896_sqsmall_1555003681.jpg,https://cdn2.apstatic.com/photos/mtb/7025896_small_1555003681.jpg,https://cdn2.apstatic.com/photos/mtb/7025896_smallMed_1555003681.jpg,https://cdn2.apstatic.com/photos/mtb/7025896_medium_1555003681.jpg,8.2,1241,-1237,7626,6411,-107.1997,39.4607,All Clear,Dry,2020-05-14 19:44:48
68,3793807,Sunset Rocks,Recommended Route,Technical desert riding with a few short climbs and quick descents.,blueBlack,2.8,5,crested_butte,https://www.mtbproject.com/trail/3793807/sunset-rocks,https://cdn2.apstatic.com/photos/mtb/3799966_sqsmall_1554325452.jpg,https://cdn2.apstatic.com/photos/mtb/3799966_small_1554325452.jpg,https://cdn2.apstatic.com/photos/mtb/3799966_smallMed_1554325452.jpg,https://cdn2.apstatic.com/photos/mtb/3799966_medium_1554325452.jpg,6.7,1048,-1063,6527,6027,-107.8557,38.5857,All Clear,Dry,2020-04-20 15:54:44
69,7029435,Rendezvous Lift Out-and-Back,Recommended Route,"A service road climb to the top of Rendezvous Ski Lift, followed by a quick ride down.",blue,3.0,1,crested_butte,https://www.mtbproject.com/trail/7029435/rendezvous-lift-out-and-back,https://cdn2.apstatic.com/photos/mtb/380962_sqsmall_1561476137.jpg,https://cdn2.apstatic.com/photos/mtb/380962_small_1561476137.jpg,https://cdn2.apstatic.com/photos/mtb/380962_smallMed_1561476137.jpg,https://cdn2.apstatic.com/photos/mtb/380962_medium_1561476137.jpg,9.8,1970,-2072,11843,9771,-106.1658,39.4994,All Clear,Dry,2020-07-19 09:33:50
70,7053466,marble to schofield,Recommended Route,top of dans hill to schofield through devil's punch bowl,black,3.0,1,crested_butte,https://www.mtbproject.com/trail/7053466/marble-to-schofield,https://cdn2.apstatic.com/photos/mtb/592397_sqsmall_1554221827.jpg,https://cdn2.apstatic.com/photos/mtb/592397_small_1554221827.jpg,https://cdn2.apstatic.com/photos/mtb/592397_smallMed_1554221827.jpg,https://cdn2.apstatic.com/photos/mtb/592397_medium_1554221827.jpg,16.1,2451,-2467,10415,8548,-107.1414,39.0615,Unknown,,1970-01-01 00:00:00
71,7004597,Waterfall Cutoff Loop,Recommended Route,A nice singletrack loop in the Cement Creek area.,black,2.7,3,crested_butte,https://www.mtbproject.com/trail/7004597/waterfall-cutoff-loop,https://cdn2.apstatic.com/photos/mtb/3645471_sqsmall_1554241078.jpg,https://cdn2.apstatic.com/photos/mtb/3645471_small_1554241078.jpg,https://cdn2.apstatic.com/photos/mtb/3645471_smallMed_1554241078.jpg,https://cdn2.apstatic.com/photos/mtb/3645471_medium_1554241078.jpg,10.1,1702,-1693,10624,9289,-106.8052,38.8594,Unknown,,1970-01-01 00:00:00
72,346657,Trail Riders Trail #401,Trail,The bread and butter of 401 Trail Loop - alpine singletrack at its best.,blueBlack,4.9,65,crested_butte,https://www.mtbproject.com/trail/346657/trail-riders-trail-401,https://cdn2.apstatic.com/photos/mtb/7004088_sqsmall_1554405621.jpg,https://cdn2.apstatic.com/photos/mtb/7004088_small_1554405621.jpg,https://cdn2.apstatic.com/photos/mtb/7004088_smallMed_1554405621.jpg,https://cdn2.apstatic.com/photos/mtb/7004088_medium_1554405621.jpg,8.3,1100,-1992,11331,9697,-107.0473,39.0157,All Clear,Dry,2020-07-11 21:39:22
73,7039488,Vitamin B,Trail,"Amazing views, fast flow, slow tech, ledge drops. For expert riders, this trail has got it all!",dblack,4.5,51,crested_butte,https://www.mtbproject.com/trail/7039488/vitamin-b,https://cdn2.apstatic.com/photos/mtb/7026881_sqsmall_1555005279.jpg,https://cdn2.apstatic.com/photos/mtb/7026881_small_1555005279.jpg,https://cdn2.apstatic.com/photos/mtb/7026881_smallMed_1555005279.jpg,https://cdn2.apstatic.com/photos/mtb/7026881_medium_1555005279.jpg,6.3,199,-1835,9733,8089,-106.1533,38.9384,All Clear,Dry - Great conditions. Gnarly tech. Didn't get the notice this was double black when the shop guy recommended it. Loved it!,2020-06-30 15:38:07
74,652902,Lupine 1,Trail,"Short but sweet, and one of the valley's newest trails.",blue,4.3,53,crested_butte,https://www.mtbproject.com/trail/652902/lupine-1,https://cdn2.apstatic.com/photos/mtb/5668216_sqsmall_1554331656.jpg,https://cdn2.apstatic.com/photos/mtb/5668216_small_1554331656.jpg,https://cdn2.apstatic.com/photos/mtb/5668216_smallMed_1554331656.jpg,https://cdn2.apstatic.com/photos/mtb/5668216_medium_1554331656.jpg,1.7,137,-305,9349,9074,-106.978,38.8878,All Clear,Dry,2020-07-17 15:47:10
75,7017060,Doctor Park Trail,Trail,A rowdy and ever-changing trail that's well worth the brutal Doctor Gulch climb.,black,4.9,38,crested_butte,https://www.mtbproject.com/trail/7017060/doctor-park-trail,https://cdn2.apstatic.com/photos/mtb/7022112_sqsmall_1554930070.jpg,https://cdn2.apstatic.com/photos/mtb/7022112_small_1554930070.jpg,https://cdn2.apstatic.com/photos/mtb/7022112_smallMed_1554930070.jpg,https://cdn2.apstatic.com/photos/mtb/7022112_medium_1554930070.jpg,6.8,236,-2559,10911,8430,-106.7189,38.8005,All Clear,Mostly Dry,2020-06-14 17:34:44
76,5916818,Deadline Trail,Trail,Bike optimized downhill recommended flow style trail with great bermed turns and tons of fun jumps.,blueBlack,5.0,36,crested_butte,https://www.mtbproject.com/trail/5916818/deadline-trail,https://cdn2.apstatic.com/photos/mtb/7027884_sqsmall_1561476376.jpg,https://cdn2.apstatic.com/photos/mtb/7027884_small_1561476376.jpg,https://cdn2.apstatic.com/photos/mtb/7027884_smallMed_1561476376.jpg,https://cdn2.apstatic.com/photos/mtb/7027884_medium_1561476376.jpg,1.6,56,-482,8632,8181,-106.9101,39.2199,All Clear,Mostly Dry,2020-07-12 18:51:10
